representative,fold,component_id,forms,disagreement_g1_same,disagreement_g2_same,disagreement_pairs,aligned_switches,reverse_switches,delta,switch_coverage,correct_switch_share,directional_identity
medoid,0,8521,100,4188,0,4188,358,0,0.08548233046800383,0.08548233046800383,1.0,0.08548233046800383
medoid,0,8624,85,3146,0,3146,0,0,0.0,0.0,nan,0.0
medoid,0,8654,17,74,0,74,0,0,0.0,0.0,nan,0.0
medoid,0,8666,15,75,0,75,1,0,0.013333333333333334,0.013333333333333334,1.0,0.013333333333333334
medoid,0,8682,36,507,0,507,0,0,0.0,0.0,nan,0.0
medoid,0,8697,23,146,0,146,0,0,0.0,0.0,nan,0.0
medoid,0,8704,48,816,0,816,527,2,0.6433823529411765,0.6482843137254902,0.996219281663516,0.6433823529411765
medoid,0,8714,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,8768,8,15,0,15,0,0,0.0,0.0,nan,0.0
medoid,0,8783,18,87,0,87,0,0,0.0,0.0,nan,0.0
medoid,0,8805,60,1488,0,1488,0,0,0.0,0.0,nan,0.0
medoid,0,8810,28,123,0,123,0,0,0.0,0.0,nan,0.0
medoid,0,8815,43,643,0,643,37,0,0.05754276827371695,0.05754276827371695,1.0,0.05754276827371695
medoid,0,8824,9,20,0,20,0,0,0.0,0.0,nan,0.0
medoid,0,8825,6,5,0,5,0,0,0.0,0.0,nan,0.0
medoid,0,8835,15,26,0,26,0,0,0.0,0.0,nan,0.0
medoid,0,8877,384,70880,0,70880,338,14,0.004571106094808127,0.004966139954853273,0.9602272727272727,0.004571106094808127
medoid,0,8898,12,11,0,11,0,0,0.0,0.0,nan,0.0
medoid,0,8899,2,1,0,1,0,0,0.0,0.0,nan,0.0
medoid,0,8900,56,1207,0,1207,6,0,0.004971002485501243,0.004971002485501243,1.0,0.004971002485501243
medoid,0,8925,4,4,0,4,4,0,1.0,1.0,1.0,1.0
medoid,0,8951,40,558,0,558,0,0,0.0,0.0,nan,0.0
medoid,0,8963,18,17,0,17,0,0,0.0,0.0,nan,0.0
medoid,0,9002,63,1575,0,1575,140,0,0.08888888888888889,0.08888888888888889,1.0,0.08888888888888889
medoid,0,9074,102,4606,0,4606,1,0,0.00021710811984368216,0.00021710811984368216,1.0,0.00021710811984368216
medoid,0,9108,19,34,0,34,0,0,0.0,0.0,nan,0.0
medoid,0,9112,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,9137,22,91,0,91,0,0,0.0,0.0,nan,0.0
medoid,0,9143,23,113,0,113,0,0,0.0,0.0,nan,0.0
medoid,0,9163,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,9234,16,39,0,39,3,0,0.07692307692307693,0.07692307692307693,1.0,0.07692307692307693
medoid,0,9266,13,53,0,53,4,0,0.07547169811320754,0.07547169811320754,1.0,0.07547169811320754
medoid,0,9273,5,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,9292,12,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,9294,49,994,0,994,0,0,0.0,0.0,nan,0.0
medoid,0,9303,7,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,9341,44,629,0,629,0,0,0.0,0.0,nan,0.0
medoid,0,9351,6,8,0,8,0,0,0.0,0.0,nan,0.0
medoid,0,9402,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,9458,12,20,0,20,0,0,0.0,0.0,nan,0.0
medoid,0,9521,39,435,0,435,0,0,0.0,0.0,nan,0.0
medoid,0,9534,18,17,0,17,0,0,0.0,0.0,nan,0.0
medoid,0,9539,7,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,9595,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,9607,38,522,0,522,0,0,0.0,0.0,nan,0.0
medoid,0,9621,13,67,0,67,0,0,0.0,0.0,nan,0.0
medoid,0,9670,25,46,0,46,0,0,0.0,0.0,nan,0.0
medoid,0,9687,36,321,0,321,0,0,0.0,0.0,nan,0.0
medoid,0,9770,9,18,0,18,0,0,0.0,0.0,nan,0.0
medoid,0,9818,45,731,0,731,0,0,0.0,0.0,nan,0.0
medoid,0,9826,60,1459,0,1459,21,0,0.01439342015078821,0.01439342015078821,1.0,0.01439342015078821
medoid,0,9843,15,38,0,38,0,0,0.0,0.0,nan,0.0
medoid,0,9861,81,2821,0,2821,0,0,0.0,0.0,nan,0.0
medoid,0,9878,13,22,0,22,18,0,0.8181818181818182,0.8181818181818182,1.0,0.8181818181818182
medoid,0,9900,10,27,0,27,0,0,0.0,0.0,nan,0.0
medoid,0,9919,57,1173,0,1173,0,0,0.0,0.0,nan,0.0
medoid,0,9925,37,393,0,393,1,0,0.002544529262086514,0.002544529262086514,1.0,0.002544529262086514
medoid,0,9960,38,498,0,498,17,0,0.03413654618473896,0.03413654618473896,1.0,0.03413654618473896
medoid,0,9965,216,21854,0,21854,2,0,9.151642719868216e-05,9.151642719868216e-05,1.0,9.151642719868216e-05
medoid,0,9975,33,333,0,333,231,0,0.6936936936936937,0.6936936936936937,1.0,0.6936936936936937
medoid,0,9998,2,1,0,1,0,0,0.0,0.0,nan,0.0
medoid,0,10007,19,34,0,34,1,0,0.029411764705882353,0.029411764705882353,1.0,0.029411764705882353
medoid,0,10010,62,1428,0,1428,0,2,-0.0014005602240896359,0.0014005602240896359,0.0,-0.0014005602240896359
medoid,0,10014,19,100,0,100,12,0,0.12,0.12,1.0,0.12
medoid,0,10023,12,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,10033,34,345,0,345,0,0,0.0,0.0,nan,0.0
medoid,0,10073,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,10083,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,10093,20,53,0,53,22,0,0.41509433962264153,0.41509433962264153,1.0,0.41509433962264153
medoid,0,10126,62,1514,0,1514,8,0,0.005284015852047556,0.005284015852047556,1.0,0.005284015852047556
medoid,0,10167,29,263,0,263,0,0,0.0,0.0,nan,0.0
medoid,0,10225,24,23,0,23,0,0,0.0,0.0,nan,0.0
medoid,0,10294,3,2,0,2,1,0,0.5,0.5,1.0,0.5
medoid,0,10313,14,40,0,40,0,0,0.0,0.0,nan,0.0
medoid,0,10444,14,24,0,24,0,0,0.0,0.0,nan,0.0
medoid,0,10452,4,3,0,3,0,0,0.0,0.0,nan,0.0
medoid,0,10474,4,4,0,4,0,0,0.0,0.0,nan,0.0
medoid,0,10477,37,477,0,477,0,0,0.0,0.0,nan,0.0
medoid,0,10496,10,25,0,25,0,0,0.0,0.0,nan,0.0
medoid,0,10519,34,288,0,288,0,0,0.0,0.0,nan,0.0
medoid,0,10520,42,682,0,682,0,0,0.0,0.0,nan,0.0
medoid,0,10532,20,119,0,119,0,0,0.0,0.0,nan,0.0
medoid,0,10539,23,132,0,132,0,0,0.0,0.0,nan,0.0
medoid,0,10582,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,10625,51,897,0,897,30,0,0.033444816053511704,0.033444816053511704,1.0,0.033444816053511704
medoid,0,10634,29,233,0,233,0,0,0.0,0.0,nan,0.0
medoid,0,10664,10,24,0,24,0,0,0.0,0.0,nan,0.0
medoid,0,10759,18,17,0,17,6,0,0.35294117647058826,0.35294117647058826,1.0,0.35294117647058826
medoid,0,10762,35,323,0,323,0,0,0.0,0.0,nan,0.0
medoid,0,10765,7,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,10819,7,10,0,10,0,0,0.0,0.0,nan,0.0
medoid,0,10836,27,215,0,215,117,0,0.5441860465116279,0.5441860465116279,1.0,0.5441860465116279
medoid,0,10857,5,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,10909,35,410,0,410,0,0,0.0,0.0,nan,0.0
medoid,0,10922,17,109,0,109,3,0,0.027522935779816515,0.027522935779816515,1.0,0.027522935779816515
medoid,0,10946,16,88,0,88,0,0,0.0,0.0,nan,0.0
medoid,0,10952,48,586,0,586,0,0,0.0,0.0,nan,0.0
medoid,0,10956,13,48,0,48,0,0,0.0,0.0,nan,0.0
medoid,0,10959,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,10995,24,191,0,191,0,0,0.0,0.0,nan,0.0
medoid,0,11051,12,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,11052,33,361,0,361,0,0,0.0,0.0,nan,0.0
medoid,0,11097,41,680,0,680,0,0,0.0,0.0,nan,0.0
medoid,0,11114,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,11150,42,441,0,441,0,0,0.0,0.0,nan,0.0
medoid,0,11174,35,406,0,406,0,0,0.0,0.0,nan,0.0
medoid,0,11205,11,10,0,10,0,0,0.0,0.0,nan,0.0
medoid,0,11221,11,30,0,30,0,0,0.0,0.0,nan,0.0
medoid,0,11253,7,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,11300,46,845,0,845,6,0,0.007100591715976331,0.007100591715976331,1.0,0.007100591715976331
medoid,0,11330,80,2497,0,2497,287,0,0.11493792551061273,0.11493792551061273,1.0,0.11493792551061273
medoid,0,11331,23,114,0,114,0,0,0.0,0.0,nan,0.0
medoid,0,11338,11,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,11345,20,51,0,51,0,0,0.0,0.0,nan,0.0
medoid,0,11347,16,55,0,55,5,0,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091
medoid,0,11352,6,5,0,5,0,0,0.0,0.0,nan,0.0
medoid,0,11370,4,4,0,4,0,0,0.0,0.0,nan,0.0
medoid,0,11420,18,87,0,87,0,0,0.0,0.0,nan,0.0
medoid,0,11436,14,13,0,13,0,0,0.0,0.0,nan,0.0
medoid,0,11457,29,138,0,138,0,0,0.0,0.0,nan,0.0
medoid,0,11528,21,72,0,72,0,0,0.0,0.0,nan,0.0
medoid,0,11566,12,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,11637,23,130,0,130,0,0,0.0,0.0,nan,0.0
medoid,0,11660,19,34,0,34,0,0,0.0,0.0,nan,0.0
medoid,0,11667,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,11700,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,11724,15,48,0,48,22,0,0.4583333333333333,0.4583333333333333,1.0,0.4583333333333333
medoid,0,11740,39,577,0,577,0,0,0.0,0.0,nan,0.0
medoid,0,11786,26,139,0,139,0,0,0.0,0.0,nan,0.0
medoid,0,11808,21,90,0,90,0,0,0.0,0.0,nan,0.0
medoid,0,11850,52,1044,0,1044,0,1,-0.0009578544061302681,0.0009578544061302681,0.0,-0.0009578544061302681
medoid,0,11888,12,11,0,11,1,0,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091
medoid,0,11890,28,205,0,205,35,0,0.17073170731707318,0.17073170731707318,1.0,0.17073170731707318
medoid,0,11895,21,68,0,68,0,0,0.0,0.0,nan,0.0
medoid,0,11930,17,66,0,66,0,0,0.0,0.0,nan,0.0
medoid,0,11937,9,18,0,18,0,0,0.0,0.0,nan,0.0
medoid,0,11942,59,1383,0,1383,0,0,0.0,0.0,nan,0.0
medoid,0,11948,15,56,0,56,0,0,0.0,0.0,nan,0.0
medoid,0,11960,21,108,0,108,0,0,0.0,0.0,nan,0.0
medoid,0,11961,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,11993,16,93,0,93,0,0,0.0,0.0,nan,0.0
medoid,0,12056,11,18,0,18,0,0,0.0,0.0,nan,0.0
medoid,0,12065,19,100,0,100,0,0,0.0,0.0,nan,0.0
medoid,0,12075,18,17,0,17,0,0,0.0,0.0,nan,0.0
medoid,0,12090,31,336,0,336,2,0,0.005952380952380952,0.005952380952380952,1.0,0.005952380952380952
medoid,0,12120,23,152,0,152,0,0,0.0,0.0,nan,0.0
medoid,0,12131,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,12143,13,40,0,40,0,0,0.0,0.0,nan,0.0
medoid,0,12156,23,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,12161,3,2,0,2,0,0,0.0,0.0,nan,0.0
medoid,0,12183,185,16214,0,16214,0,0,0.0,0.0,nan,0.0
medoid,0,12192,7,6,0,6,1,0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666
medoid,0,12240,24,44,0,44,0,0,0.0,0.0,nan,0.0
medoid,0,12250,13,30,0,30,0,0,0.0,0.0,nan,0.0
medoid,0,12251,94,3862,0,3862,60,0,0.015535991714137753,0.015535991714137753,1.0,0.015535991714137753
medoid,0,12283,21,71,0,71,0,0,0.0,0.0,nan,0.0
medoid,0,12286,21,38,0,38,0,0,0.0,0.0,nan,0.0
medoid,0,12329,4,4,0,4,0,0,0.0,0.0,nan,0.0
medoid,0,12367,21,138,0,138,0,0,0.0,0.0,nan,0.0
medoid,0,12415,68,1976,0,1976,2,0,0.0010121457489878543,0.0010121457489878543,1.0,0.0010121457489878543
medoid,0,12420,38,429,0,429,0,0,0.0,0.0,nan,0.0
medoid,0,12449,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,12503,12,20,0,20,0,0,0.0,0.0,nan,0.0
medoid,0,12505,6,9,0,9,0,0,0.0,0.0,nan,0.0
medoid,0,12530,35,306,0,306,0,0,0.0,0.0,nan,0.0
medoid,0,12547,14,44,0,44,0,0,0.0,0.0,nan,0.0
medoid,0,12571,28,187,0,187,0,0,0.0,0.0,nan,0.0
medoid,0,12618,27,170,0,170,0,0,0.0,0.0,nan,0.0
medoid,0,12635,16,84,0,84,0,0,0.0,0.0,nan,0.0
medoid,0,12644,7,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,12664,38,430,0,430,0,0,0.0,0.0,nan,0.0
medoid,0,12707,12,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,12723,90,3454,0,3454,11,0,0.0031847133757961785,0.0031847133757961785,1.0,0.0031847133757961785
medoid,0,12774,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,12786,6,8,0,8,0,0,0.0,0.0,nan,0.0
medoid,0,12801,9,20,0,20,0,0,0.0,0.0,nan,0.0
medoid,0,12816,19,90,0,90,0,0,0.0,0.0,nan,0.0
medoid,0,12818,89,3369,0,3369,0,0,0.0,0.0,nan,0.0
medoid,0,12833,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,12835,6,5,0,5,0,0,0.0,0.0,nan,0.0
medoid,0,12933,10,28,0,28,0,0,0.0,0.0,nan,0.0
medoid,0,12942,45,701,0,701,0,0,0.0,0.0,nan,0.0
medoid,0,12959,15,26,0,26,0,0,0.0,0.0,nan,0.0
medoid,0,12976,11,30,0,30,0,0,0.0,0.0,nan,0.0
medoid,0,13006,9,24,0,24,0,0,0.0,0.0,nan,0.0
medoid,0,13009,19,34,0,34,0,0,0.0,0.0,nan,0.0
medoid,0,13061,18,100,0,100,2,0,0.02,0.02,1.0,0.02
medoid,0,13063,17,60,0,60,0,0,0.0,0.0,nan,0.0
medoid,0,13080,2,1,0,1,0,0,0.0,0.0,nan,0.0
medoid,0,13083,18,17,0,17,0,0,0.0,0.0,nan,0.0
medoid,0,13088,7,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,13138,88,3288,0,3288,0,0,0.0,0.0,nan,0.0
medoid,0,13157,3,2,0,2,0,0,0.0,0.0,nan,0.0
medoid,0,13185,23,178,0,178,0,0,0.0,0.0,nan,0.0
medoid,0,13195,54,1020,0,1020,289,0,0.2833333333333333,0.2833333333333333,1.0,0.2833333333333333
medoid,0,13263,22,85,0,85,0,0,0.0,0.0,nan,0.0
medoid,0,13267,31,303,0,303,14,0,0.0462046204620462,0.0462046204620462,1.0,0.0462046204620462
medoid,0,13269,18,113,0,113,0,0,0.0,0.0,nan,0.0
medoid,0,13306,27,216,0,216,0,1,-0.004629629629629629,0.004629629629629629,0.0,-0.004629629629629629
medoid,0,13320,29,315,0,315,0,0,0.0,0.0,nan,0.0
medoid,0,13327,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,13369,10,24,0,24,0,0,0.0,0.0,nan,0.0
medoid,0,13384,38,481,0,481,0,0,0.0,0.0,nan,0.0
medoid,0,13408,23,132,0,132,0,0,0.0,0.0,nan,0.0
medoid,0,13415,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,13421,40,601,0,601,0,0,0.0,0.0,nan,0.0
medoid,0,13548,38,561,0,561,0,0,0.0,0.0,nan,0.0
medoid,0,13564,19,34,0,34,0,0,0.0,0.0,nan,0.0
medoid,0,13578,16,89,0,89,0,0,0.0,0.0,nan,0.0
medoid,0,13599,12,29,0,29,0,0,0.0,0.0,nan,0.0
medoid,0,13626,7,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,13653,42,688,0,688,0,0,0.0,0.0,nan,0.0
medoid,0,13660,34,367,0,367,1,0,0.0027247956403269754,0.0027247956403269754,1.0,0.0027247956403269754
medoid,0,13665,30,257,0,257,0,0,0.0,0.0,nan,0.0
medoid,0,13666,5,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,13670,18,65,0,65,0,0,0.0,0.0,nan,0.0
medoid,0,13679,20,51,0,51,0,0,0.0,0.0,nan,0.0
medoid,0,13719,40,544,0,544,0,0,0.0,0.0,nan,0.0
medoid,0,13747,15,48,0,48,22,0,0.4583333333333333,0.4583333333333333,1.0,0.4583333333333333
medoid,0,13752,48,854,0,854,0,0,0.0,0.0,nan,0.0
medoid,0,13753,9,18,0,18,0,0,0.0,0.0,nan,0.0
medoid,0,13758,68,1939,0,1939,34,0,0.017534811758638472,0.017534811758638472,1.0,0.017534811758638472
medoid,0,13819,4,4,0,4,0,0,0.0,0.0,nan,0.0
medoid,0,13846,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,13879,17,92,0,92,0,2,-0.021739130434782608,0.021739130434782608,0.0,-0.021739130434782608
medoid,0,13893,16,60,0,60,0,0,0.0,0.0,nan,0.0
medoid,0,13923,6,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,14006,140,8989,0,8989,55,0,0.00611858938702859,0.00611858938702859,1.0,0.00611858938702859
medoid,0,14022,12,45,0,45,0,0,0.0,0.0,nan,0.0
medoid,0,14025,14,33,0,33,0,0,0.0,0.0,nan,0.0
medoid,0,14052,32,313,0,313,0,0,0.0,0.0,nan,0.0
medoid,0,14111,66,1891,0,1891,0,0,0.0,0.0,nan,0.0
medoid,0,14132,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,14170,10,31,0,31,0,0,0.0,0.0,nan,0.0
medoid,0,14180,100,4369,0,4369,163,0,0.03730830853742275,0.03730830853742275,1.0,0.03730830853742275
medoid,0,14181,42,573,0,573,1,0,0.0017452006980802793,0.0017452006980802793,1.0,0.0017452006980802793
medoid,0,14228,8,15,0,15,0,0,0.0,0.0,nan,0.0
medoid,0,14279,18,17,0,17,0,0,0.0,0.0,nan,0.0
medoid,0,14285,8,16,0,16,0,0,0.0,0.0,nan,0.0
medoid,0,14286,14,24,0,24,0,0,0.0,0.0,nan,0.0
medoid,0,14298,53,1011,0,1011,44,0,0.043521266073194856,0.043521266073194856,1.0,0.043521266073194856
medoid,0,14330,12,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,14361,11,38,0,38,0,0,0.0,0.0,nan,0.0
medoid,0,14424,24,23,0,23,0,0,0.0,0.0,nan,0.0
medoid,0,14433,12,20,0,20,0,0,0.0,0.0,nan,0.0
medoid,0,14464,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,14505,15,36,0,36,3,0,0.08333333333333333,0.08333333333333333,1.0,0.08333333333333333
medoid,0,14560,52,1088,0,1088,2,0,0.001838235294117647,0.001838235294117647,1.0,0.001838235294117647
medoid,0,14576,25,46,0,46,0,0,0.0,0.0,nan,0.0
medoid,0,14581,22,91,0,91,0,0,0.0,0.0,nan,0.0
medoid,0,14597,11,18,0,18,2,0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111
medoid,0,14618,4,4,0,4,0,0,0.0,0.0,nan,0.0
medoid,0,14645,204,19721,0,19721,22,0,0.0011155620911718473,0.0011155620911718473,1.0,0.0011155620911718473
medoid,0,14687,23,102,0,102,102,0,1.0,1.0,1.0,1.0
medoid,0,14709,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,14714,63,1566,0,1566,34,0,0.021711366538952746,0.021711366538952746,1.0,0.021711366538952746
medoid,0,14722,44,672,0,672,0,0,0.0,0.0,nan,0.0
medoid,0,14776,25,149,0,149,0,0,0.0,0.0,nan,0.0
medoid,0,14847,75,2193,0,2193,3,0,0.0013679890560875513,0.0013679890560875513,1.0,0.0013679890560875513
medoid,0,14867,14,45,0,45,0,0,0.0,0.0,nan,0.0
medoid,0,14877,6,5,0,5,0,0,0.0,0.0,nan,0.0
medoid,0,14895,7,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,14899,18,17,0,17,12,0,0.7058823529411765,0.7058823529411765,1.0,0.7058823529411765
medoid,0,14902,178,14923,0,14923,164,0,0.010989747369831803,0.010989747369831803,1.0,0.010989747369831803
medoid,0,14913,15,48,0,48,0,0,0.0,0.0,nan,0.0
medoid,0,14925,48,798,0,798,4,0,0.005012531328320802,0.005012531328320802,1.0,0.005012531328320802
medoid,0,14980,5,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,15011,203,19184,0,19184,0,0,0.0,0.0,nan,0.0
medoid,0,15026,70,2115,0,2115,0,0,0.0,0.0,nan,0.0
medoid,0,15040,9,18,0,18,0,0,0.0,0.0,nan,0.0
medoid,0,15089,45,767,0,767,0,0,0.0,0.0,nan,0.0
medoid,0,15095,17,66,0,66,0,0,0.0,0.0,nan,0.0
medoid,0,15113,3,2,0,2,0,0,0.0,0.0,nan,0.0
medoid,0,15181,46,717,0,717,0,0,0.0,0.0,nan,0.0
medoid,0,15213,24,208,0,208,0,0,0.0,0.0,nan,0.0
medoid,0,15260,7,10,0,10,0,0,0.0,0.0,nan,0.0
medoid,0,15326,4,4,0,4,0,0,0.0,0.0,nan,0.0
medoid,0,15329,50,1006,0,1006,20,0,0.019880715705765408,0.019880715705765408,1.0,0.019880715705765408
medoid,0,15363,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,15373,19,34,0,34,0,0,0.0,0.0,nan,0.0
medoid,0,15411,7,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,15439,50,717,0,717,0,0,0.0,0.0,nan,0.0
medoid,0,15447,23,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,15454,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,15476,120,6320,0,6320,9,0,0.0014240506329113924,0.0014240506329113924,1.0,0.0014240506329113924
medoid,0,15503,23,62,0,62,0,0,0.0,0.0,nan,0.0
medoid,0,15557,11,18,0,18,18,0,1.0,1.0,1.0,1.0
medoid,0,15676,16,28,0,28,0,0,0.0,0.0,nan,0.0
medoid,0,15695,16,15,0,15,0,0,0.0,0.0,nan,0.0
medoid,0,15701,4,4,0,4,0,0,0.0,0.0,nan,0.0
medoid,0,15711,11,36,0,36,3,0,0.08333333333333333,0.08333333333333333,1.0,0.08333333333333333
medoid,0,15743,116,6054,0,6054,9,0,0.0014866204162537165,0.0014866204162537165,1.0,0.0014866204162537165
medoid,0,15773,16,61,0,61,0,0,0.0,0.0,nan,0.0
medoid,0,15809,12,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,15863,14,63,0,63,15,0,0.23809523809523808,0.23809523809523808,1.0,0.23809523809523808
medoid,0,15901,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,15910,35,308,0,308,0,0,0.0,0.0,nan,0.0
medoid,0,15911,23,132,0,132,0,0,0.0,0.0,nan,0.0
medoid,0,15919,13,60,0,60,0,0,0.0,0.0,nan,0.0
medoid,0,15922,20,19,0,19,0,0,0.0,0.0,nan,0.0
medoid,0,15928,17,77,0,77,0,0,0.0,0.0,nan,0.0
medoid,0,15949,15,44,0,44,0,0,0.0,0.0,nan,0.0
medoid,0,15952,18,17,0,17,0,0,0.0,0.0,nan,0.0
medoid,0,15974,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,15991,19,100,0,100,2,0,0.02,0.02,1.0,0.02
medoid,0,16028,6,9,0,9,0,0,0.0,0.0,nan,0.0
medoid,0,16034,38,393,0,393,0,0,0.0,0.0,nan,0.0
medoid,0,16153,13,22,0,22,8,0,0.36363636363636365,0.36363636363636365,1.0,0.36363636363636365
medoid,0,16194,21,68,0,68,0,0,0.0,0.0,nan,0.0
medoid,0,16218,5,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,16233,19,96,0,96,0,0,0.0,0.0,nan,0.0
medoid,0,16236,22,57,0,57,4,0,0.07017543859649122,0.07017543859649122,1.0,0.07017543859649122
medoid,0,16245,169,13186,0,13186,12,0,0.0009100561201274078,0.0009100561201274078,1.0,0.0009100561201274078
medoid,0,16280,97,4243,0,4243,0,0,0.0,0.0,nan,0.0
medoid,0,16316,60,1413,0,1413,0,0,0.0,0.0,nan,0.0
medoid,0,16329,15,62,0,62,0,0,0.0,0.0,nan,0.0
medoid,0,16370,4,3,0,3,0,0,0.0,0.0,nan,0.0
medoid,0,16388,8,12,0,12,2,0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666
medoid,0,16395,7,16,0,16,0,0,0.0,0.0,nan,0.0
medoid,0,16419,7,6,0,6,6,0,1.0,1.0,1.0,1.0
medoid,0,16423,24,23,0,23,0,0,0.0,0.0,nan,0.0
medoid,0,16436,12,36,0,36,0,0,0.0,0.0,nan,0.0
medoid,0,16443,20,117,0,117,0,0,0.0,0.0,nan,0.0
medoid,0,16446,37,391,0,391,24,0,0.061381074168797956,0.061381074168797956,1.0,0.061381074168797956
medoid,0,16521,4,4,0,4,0,0,0.0,0.0,nan,0.0
medoid,0,16531,20,51,0,51,0,0,0.0,0.0,nan,0.0
medoid,0,16548,13,22,0,22,0,0,0.0,0.0,nan,0.0
medoid,0,16549,15,48,0,48,0,0,0.0,0.0,nan,0.0
medoid,0,16555,12,41,0,41,0,0,0.0,0.0,nan,0.0
medoid,0,16559,2,1,0,1,0,0,0.0,0.0,nan,0.0
medoid,0,16586,13,42,0,42,0,0,0.0,0.0,nan,0.0
medoid,0,16594,25,46,0,46,0,0,0.0,0.0,nan,0.0
medoid,0,16615,15,26,0,26,0,0,0.0,0.0,nan,0.0
medoid,0,16652,27,228,0,228,0,0,0.0,0.0,nan,0.0
medoid,0,16719,9,18,0,18,0,0,0.0,0.0,nan,0.0
medoid,0,16758,3,2,0,2,2,0,1.0,1.0,1.0,1.0
medoid,0,16778,43,663,0,663,0,0,0.0,0.0,nan,0.0
medoid,0,16808,14,13,0,13,0,0,0.0,0.0,nan,0.0
medoid,0,16849,8,21,0,21,0,0,0.0,0.0,nan,0.0
medoid,0,16878,19,34,0,34,0,0,0.0,0.0,nan,0.0
medoid,0,16903,18,17,0,17,0,0,0.0,0.0,nan,0.0
medoid,0,16939,31,271,0,271,0,0,0.0,0.0,nan,0.0
medoid,0,16979,8,12,0,12,0,0,0.0,0.0,nan,0.0
medoid,0,17026,9,20,0,20,0,0,0.0,0.0,nan,0.0
medoid,0,17045,88,3297,0,3297,51,0,0.015468607825295723,0.015468607825295723,1.0,0.015468607825295723
medoid,0,17118,22,165,0,165,4,0,0.024242424242424242,0.024242424242424242,1.0,0.024242424242424242
medoid,0,17153,5,6,0,6,0,0,0.0,0.0,nan,0.0
medoid,0,17169,26,120,0,120,108,0,0.9,0.9,1.0,0.9
medoid,0,17189,34,384,0,384,0,0,0.0,0.0,nan,0.0
medoid,0,17197,116,5705,0,5705,361,0,0.06327782646801051,0.06327782646801051,1.0,0.06327782646801051
medoid,0,17249,55,1208,0,1208,23,0,0.01903973509933775,0.01903973509933775,1.0,0.01903973509933775
